Published Date,Title,IP ID,Link
2015-11-16,EU budget deal strengthens response to refugee crisis,ip_15_6093,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6093
2015-11-06,"EU to pursue the most ambitious sustainable development, labour and environment provisions in TTIP",ip_15_5993,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_5993
2015-11-20,EU Transport Scoreboard shows Transport is improving in the Member States,ip_15_6117,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6117
2015-11-26,EU announces new support for Mozambique,ip_15_6174,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6174
2015-11-26,"EU signs program worth €3.6 billion with Africa, Caribbean and Pacific (ACP) Group of States",ip_15_6173,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6173
2015-11-25,Paris climate conference: historic opportunity to avoid dangerous climate change,ip_15_6160,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6160
2015-11-23,The European Commission announces development support for Madagascar,ip_15_6137,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6137
2015-11-20,The European Union reinforces its support for development and stability in Chad,ip_15_6130,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6130
2015-11-17,Commission adopts Opinions on the 2016 Draft Budgetary Plans of euro area Member States,ip_15_6067,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6067
2015-11-10,Commission proposes fishing opportunities in the Atlantic and North Sea for 2016,ip_15_6016,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6016
2015-11-07,State aid: Commission orders Estonia to recover incompatible aid from national air carrier Estonian Air,ip_15_6023,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6023
2015-11-06,Speech by Commissioner Hahn to the Assembly of Kosovo,ip_15_7215,https://ec.europa.eu/commission/presscorner/detail/ov/ip_15_7215
2015-11-06,Speech by Commissioner Hahn to the Assembly of Kosovo,ip_15_7752,https://ec.europa.eu/commission/presscorner/detail/ov/ip_15_7752
2015-11-04,Commissioner Hahn visits Kosovo,ip_15_7209,https://ec.europa.eu/commission/presscorner/detail/ov/ip_15_7209
2015-11-04,Commissioner Hahn visits Kosovo,ip_15_7746,https://ec.europa.eu/commission/presscorner/detail/ov/ip_15_7746
2015-11-04,The EU at the G20 summit in Antalya: Presidents Juncker and Tusk set out the EU's agenda,ip_15_5995,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_5995
2015-11-27,EU provides €100 million to support reform and economic development in Georgia,ip_15_6182,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6182
2015-12-21,"European Social Fund: €11.8 billion to foster employment, training and education in Spain concludes adoption of all 187 programmes",ip_15_6383,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6383
2015-12-18,State aid: Commission approves additional aid for Cypriot cooperative banks on the basis of an amended restructuring plan,ip_15_6365,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6365
2015-12-07,Commission presents a new Aviation Strategy for Europe,ip_15_6144,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6144
2015-12-04,State aid: Commission approves aid for National Bank of Greece on the basis of an amended restructuring plan,ip_15_6255,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6255
2015-12-02,"Closing the loop: Commission adopts ambitious new Circular Economy Package to boost competitiveness, create jobs and generate sustainable growth",ip_15_6203,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6203
2015-12-16,"Bringing candidate countries closer to the EU with cross-border cooperation: Commission adopts a programme for Italy, Albania and Montenegro",ip_15_6333,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6333
2015-12-16,EU has today announced new decisions to manage migration better and address the root causes of irregular migration and forced displacement,ip_15_6337,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6337
2015-12-15,Commission presents Recommendation for a Voluntary Humanitarian Admission Scheme with Turkey for refugees from Syria,ip_15_6330,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6330
2015-12-09,EU launches innovative new mechanism to help human rights defenders,ip_15_6278,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6278
2015-12-07,EU announces more than €100 million for Ukraine to support decentralisation reform and re-enforcement of local governance,ip_15_6263,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6263
2015-12-02,Commission proposes to make products and services more accessible to the disabled persons,ip_15_6147,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6147
2015-12-11,EU announces support for poverty eradication in Eritrea,ip_15_6298,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6298
2015-12-03,ENERGY: VICE-PRESIDENT OF THE EUROPEAN COMMISSION MAROŠ SEFČOVIČ MEETS WITH ITALY'S MINISTER OF ECONOMIC DEVELOPMENT FEDERICA GUIDI,ip_15_7308,https://ec.europa.eu/commission/presscorner/detail/ov/ip_15_7308
2015-12-03,ENERGY: VICE-PRESIDENT OF THE EUROPEAN COMMISSION MAROŠ SEFČOVIČ MEETS WITH ITALY'S MINISTER OF ECONOMIC DEVELOPMENT FEDERICA GUIDI,ip_15_7845,https://ec.europa.eu/commission/presscorner/detail/ov/ip_15_7845
2015-12-19,WTO delivers ground-breaking deal for development,ip_15_6379,https://ec.europa.eu/commission/presscorner/detail/en/ip_15_6379
2016-01-26,Kyrgyz Republic: EU releases EUR 15 million of its Macro-Financial Assistance,ip_16_105,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_105
2016-01-20,State aid: Commission orders Belgium to recover €211 million from several steel companies within the Duferco group,ip_16_113,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_113
2016-01-19,European Commission meets in Strasbourg with Members of the European Parliament from the Outermost Regions to reinforce the dialogue on these regions,ip_16_4553,https://ec.europa.eu/commission/presscorner/detail/ov/ip_16_4553
2016-01-19,European Commission meets in Strasbourg with Members of the European Parliament from the Outermost Regions to reinforce the dialogue on these regions,ip_16_5235,https://ec.europa.eu/commission/presscorner/detail/ov/ip_16_5235
2016-01-21,2015 Employment and Social Developments review: Investing in people is key to economic growth,ip_16_93,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_93
2016-01-20,"State aid: Commission opens in-depth investigation into Italian support for steel producer Ilva in Taranto, Italy",ip_16_115,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_115
2016-01-11,"State aid: Commission concludes Belgian ""Excess Profit"" tax scheme illegal; around €700 million to be recovered from 35 multinational companies",ip_16_42,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_42
2016-01-07,EU to invest €1 billion in regions along its external borders,ip_16_6,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_6
2016-01-28,Trade policy promotes sustainability and human rights,ip_16_169,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_169
2016-02-16,Towards Energy Union: The Commission presents sustainable energy security package,ip_16_307,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_307
2016-02-02,Commission proposes to boost mobile internet services with high-quality radio frequencies,ip_16_207,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_207
2016-02-01,EU-Vietnam Free Trade Agreement Now Available Online,ip_16_184,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_184
2016-02-12,EU-Tunisia: Commission proposes further EUR 500 million in macro-financial assistance,ip_16_289,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_289
2016-03-30,"Investment Plan for Europe: EIF and Pohjola Bank sign EUR 150m InnovFin agreement for innovative companies in Finland, Estonia, Latvia and Lithuania",ip_16_4789,https://ec.europa.eu/commission/presscorner/detail/ov/ip_16_4789
2016-03-30,"Investment Plan for Europe: EIF and Pohjola Bank sign EUR 150m InnovFin agreement for innovative companies in Finland, Estonia, Latvia and Lithuania",ip_16_5471,https://ec.europa.eu/commission/presscorner/detail/ov/ip_16_5471
2016-03-30,EU-India Summit: A new momentum for the EU-India Strategic Partnership,ip_16_1142,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1142
2016-03-16,Steel industry: Commission takes action to preserve sustainable jobs and growth in Europe,ip_16_804,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_804
2016-03-11,European Commission announces additional €10 million of support to Cuba,ip_16_742,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_742
2016-03-07,Investment Plan for Europe: the EFSI supports construction of new onshore wind farm in Sweden,ip_16_4719,https://ec.europa.eu/commission/presscorner/detail/ov/ip_16_4719
2016-03-07,Investment Plan for Europe: the EFSI supports construction of new onshore wind farm in Sweden,ip_16_5401,https://ec.europa.eu/commission/presscorner/detail/ov/ip_16_5401
2016-03-08,European Semester 2016: fewer Member States have economic imbalances than a year ago,ip_16_591,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_591
2016-03-03,State Aid: Commission approves agreement between Greece and TAP allowing new gas pipeline to enter Europe,ip_16_541,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_541
2016-04-20,Rail Transport: Landmark deal will deliver better rail services to passengers,ip_16_1382,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1382
2016-04-18,New measures approved to improve stability and tackle the root causes of irregular migration,ip_16_1425,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1425
2016-04-13,Statement by Commissioner Creţu on the inauguration of an EU-funded project in Portugal,ip_16_4834,https://ec.europa.eu/commission/presscorner/detail/ov/ip_16_4834
2016-04-13,Statement by Commissioner Creţu on the inauguration of an EU-funded project in Portugal,ip_16_5516,https://ec.europa.eu/commission/presscorner/detail/ov/ip_16_5516
2016-04-05,European Commission invests over €7.5 million for sustainable growth and jobs in the marine and maritime sectors,ip_16_1228,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1228
2016-04-04,"Investment Plan for Europe: EIF and Societe Generale sign agreement to bring EUR 250 million to over 14,000 small businesses",ip_16_4797,https://ec.europa.eu/commission/presscorner/detail/ov/ip_16_4797
2016-04-04,"Investment Plan for Europe: EIF and Societe Generale sign agreement to bring EUR 250 million to over 14,000 small businesses",ip_16_5479,https://ec.europa.eu/commission/presscorner/detail/ov/ip_16_5479
2016-04-27,A new integrated EU policy for the Arctic adopted,ip_16_1539,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1539
2016-04-26,Commissioner Mimica visits Senegal,ip_16_1575,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1575
2016-04-26,EU proposes new approach to better support displaced people through its external action,ip_16_1585,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1585
2016-04-13,EU Official Development Assistance reaches highest-ever share of Gross National Income,ip_16_1362,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1362
2016-04-08,State aid: Commission opens in-depth investigation into support for Romanian petrochemical company Oltchim,ip_16_1321,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1321
2016-04-06,Commission presents options for reforming the Common European Asylum System and developing safe and legal pathways to Europe,ip_16_1246,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1246
2016-04-05,African Union Commission and European Commission meet to address shared EU-Africa challenges,ip_16_1226,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1226
2016-05-30,EU and Mexico kick off talks to re-boost trade and investment relations,ip_16_1852,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1852
2016-05-30,The Urban Agenda for the EU: European cities get their say in EU policy making,ip_16_1924,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1924
2016-05-27,State aid: Commission clears €2.13 billion aid to alleviate social and economic impact of closing 26 uncompetitive coal mines in Spain,ip_16_1910,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1910
2016-05-24,Commission awards exemplary projects protecting nature across Europe,ip_16_1832,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1832
2016-05-11,Investment Plan for Europe finances urban regeneration project in former industrial sites in France and Belgium,ip_16_4969,https://ec.europa.eu/commission/presscorner/detail/ov/ip_16_4969
2016-05-11,Investment Plan for Europe finances urban regeneration project in former industrial sites in France and Belgium,ip_16_5651,https://ec.europa.eu/commission/presscorner/detail/ov/ip_16_5651
2016-05-03,Spring 2016 Economic Forecast: Staying the course amid high risks,ip_16_1613,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1613
2016-05-24,"Mergers: Commission approves AB InBev's acquisition of SABMiller, subject to conditions",ip_16_1900,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1900
2016-05-19,EU announces €19 million new support for women and girls' empowerment at ''Women Deliver'' Conference,ip_16_1807,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1807
2016-05-04,European Commission appoints a new Director-General to its department for International Cooperation and Development,ip_16_1661,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1661
2016-05-26,14 new projects approved under the Partnership Instrument to boost the EU's cooperation with partners in Asia and the Americas,ip_16_1795,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1795
2016-06-22,EU Covenant of Mayors and Compact of Mayors launch largest global coalition of cities committed to fighting climate change,ip_16_2247,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2247
2016-06-20,Investment Plan for Europe: HRK 150 million for SMEs in Croatia as EIF and HBOR sign first EFSI deal,ip_16_5150,https://ec.europa.eu/commission/presscorner/detail/ov/ip_16_5150
2016-06-20,Investment Plan for Europe: HRK 150 million for SMEs in Croatia as EIF and HBOR sign first EFSI deal,ip_16_5832,https://ec.europa.eu/commission/presscorner/detail/ov/ip_16_5832
2016-06-17,Commission injects €6.7 billion into transport infrastructure to boost jobs and growth,ip_16_2198,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2198
2016-06-15,World leaders gather in Brussels as 10th edition of European Development Days kicks off,ip_16_2189,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2189
2016-06-15,Commission welcomes EU Council’s backing for a new regulatory framework of Money Market Funds,ip_16_2226,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2226
2016-06-14,"European Commission and World Bank Group to accelerate joint action to tackle fragility, conflict and violence",ip_16_5127,https://ec.europa.eu/commission/presscorner/detail/ov/ip_16_5127
2016-06-14,"European Commission and World Bank Group to accelerate joint action to tackle fragility, conflict and violence",ip_16_5809,https://ec.europa.eu/commission/presscorner/detail/ov/ip_16_5809
2016-06-10,Climate Action: EU prepares the way for a quick ratification of Paris Agreement,ip_16_2067,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2067
2016-06-02,A European agenda for the collaborative economy,ip_16_2001,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2001
2016-06-01,Investment Plan for Europe: European Fund for Strategic Investments to be extended following successful first year,ip_16_1933,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_1933
2016-06-01,Taking the EU-Myanmar partnership to the next level: an EU strategy in support of Myanmar's reforms,ip_16_2008,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2008
2016-06-01,European Youth Orchestra will be able to continue its activities,ip_16_2035,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2035
2016-06-27,New financing under the Investment Plan for Europe: EIB provides EUR 50 million to Aperam,ip_16_5184,https://ec.europa.eu/commission/presscorner/detail/ov/ip_16_5184
2016-06-27,New financing under the Investment Plan for Europe: EIB provides EUR 50 million to Aperam,ip_16_5866,https://ec.europa.eu/commission/presscorner/detail/ov/ip_16_5866
2016-06-07,Delivering the European Agenda on Migration: Commission presents Action Plan on Integration and reforms 'Blue Card' scheme for highly skilled workers from outside the EU,ip_16_2041,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2041
2016-06-07,International Aviation: New EU-level Agreements will benefit European passengers and businesses,ip_16_2065,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2065
2016-06-29,EU-Jordan: Commission proposes further  EUR 200 million in Macro-Financial Assistance,ip_16_2330,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2330
2016-06-22,European Commission appoints new Director-General for Regional and Urban Policy,ip_16_2267,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2267
2016-06-14,Key players from across the world come together for the 10th anniversary of European Development Days,ip_16_2175,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2175
2016-06-13,EU adopts new measures to promote stability and combat the root causes of irregular migration,ip_16_2167,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2167
2016-06-10,Ten actions to help equip people in Europe with better skills,ip_16_2039,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2039
2016-06-10,EU signs Economic Partnership Agreement with Southern African countries,ip_16_2154,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2154
2016-06-08,A new strategy to put culture at the heart of EU international relations,ip_16_2074,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2074
2016-06-07,Commission releases 2016 Convergence Report,ip_16_2116,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2116
2016-07-20,College orientation debate on the treatment of China in anti-dumping investigations,ip_16_2567,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2567
2016-07-19,EU takes legal action against export restrictions on Chinese raw materials,ip_16_2581,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2581
2016-07-19,"Commission accepts German plans for broadband vectoring, but insists on additional improvements",ip_16_2583,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2583
2016-07-01,EU-Georgia Association Agreement fully enters into force,ip_16_2369,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2369
2016-07-25,State aid: Commission orders Spain to recover incompatible State aid for high speed train test centre from railway operator ADIF,ip_16_2621,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2621
2016-07-07,Stability and Growth Pact: update on the fiscal situation of Spain and Portugal,ip_16_2375,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2375
2016-07-01,Trade boosted by five years of EU-Korea Free Trade Agreement,ip_16_2356,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2356
2016-08-30,Commission proposes 2018 as the European Year of Cultural Heritage,ip_16_2905,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2905
2016-08-29,Commission proposes fishing opportunities in the Baltic Sea for 2017,ip_16_2849,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2849
2016-08-03,North Sea: a sustainable and profitable management plan for the region and its fishermen,ip_16_2706,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2706
2016-09-27,Union for the Mediterranean commits to fight structural unemployment,ip_16_3163,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3163
2016-09-22,European Commission proposes Political Dialogue and Cooperation Agreement with Cuba,ip_16_3133,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3133
2016-09-14,State of the Union 2016: Completing the Capital Markets Union – Commission accelerates reform,ip_16_3001,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3001
2016-09-14,State of the Union 2016: Commission proposes modern EU copyright rules for European culture to flourish and circulate,ip_16_3010,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3010
2016-09-14,State of the Union 2016: Strengthening European Investments for jobs and growth,ip_16_3002,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3002
2016-09-08,EU announces more projects under the Facility for Refugees in Turkey: €348 million in humanitarian aid to refugees in Turkey,ip_16_2971,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2971
2016-09-14,"State of the Union 2016: EU budget review further focuses budget on priorities, ensures more flexibility and less red tape",ip_16_2999,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_2999
2016-09-16,EU attends UN Summit on refugees and migrants and 71st United Nations General Assembly Ministerial week,ip_16_3082,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3082
2016-10-28,European companies awarded for their green business solutions,ip_16_3538,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3538
2016-10-28,Commission welcomes progress at international level to tackle maritime emissions,ip_16_3545,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3545
2016-10-27,EUR 1 billion mark reached as the EU steps up support for micro-entrepreneurs,ip_16_3550,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3550
2016-10-26,EU support to the Community of Latin America and Caribbean States (CELAC),ip_16_3542,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3542
2016-10-25,EU announces new support to tackle root causes of migration in Senegal,ip_16_3503,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3503
2016-10-19,Commission urges Member States to support proposals to strengthen European defences against unfair trade,ip_16_3475,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3475
2016-10-18,"EU and China discuss trade, investment, overcapacity and cooperation on state aid control at the 6th High-level Economic and Trade Dialogue",ip_16_3441,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3441
2016-10-18,EU and Eastern Partners to step up cooperation on environment and climate action policies,ip_16_3443,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3443
2016-10-17,EU announces €50 million in support for Cape Verde for growth and poverty reduction,ip_16_3437,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3437
2016-10-13,European Union increases its support for Burkina Faso,ip_16_3424,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3424
2016-10-12,Urban Agenda: new knowledge sources available for Europe's cities,ip_16_3349,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3349
2016-10-04,Brussels Conference on Afghanistan: realising Afghanistan's economic potential and reinforcing the role of women,ip_16_3285,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3285
2016-10-07,Commission welcomes landmark international agreement to curb aviation emissions,ip_16_3326,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3326
2016-10-30,EU-Canada summit: newly signed trade agreement sets high standards for global trade,ip_16_3581,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3581
2016-10-27,Commission proposes fishing opportunities in the Atlantic and North Sea for 2017,ip_16_3504,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3504
2016-10-27,Transport Scoreboard 2016: the EU at work to strengthen the internal market,ip_16_3541,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3541
2016-10-25,EU demonstrates commitment to developing countries by stepping up climate finance to €17.6 billion,ip_16_3533,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3533
2016-10-10,Economic Partnership Agreement with southern African countries enters into effect,ip_16_3338,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3338
2016-10-07,Cohesion Policy at work: key outcomes of EU investments in 2007-2013,ip_16_3323,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3323
2016-10-18,Commission proposes first research partnership in the Mediterranean to increase food and water sustainability,ip_16_3444,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3444
2016-11-30,Clean Energy for All Europeans – unlocking Europe's growth potential,ip_16_4009,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_4009
2016-11-29,Investment Plan for Europe: evaluations give evidence to support its reinforcement,ip_16_4024,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_4024
2016-11-24,State aid: Commission clears RON 447.8 million Romanian support for closing coal mines,ip_16_3981,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3981
2016-11-24,EU-Ukraine Summit: strengthening our partnership and highlighting significant reform progress achieved by Ukraine,ip_16_3988,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3988
2016-11-22,Sustainable Development: EU sets out its priorities,ip_16_3883,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3883
2016-11-19,Marrakech climate conference: world forging ahead on climate action,ip_16_3841,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3841
2016-11-18,State aid: Commission clears PLN 7.95 billion Polish support for closing coal mines,ip_16_3824,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3824
2016-11-17,EU budget deal focuses on strengthening the economy and responding to the refugee crisis,ip_16_3743,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3743
2016-11-17,€2.06 billion to support the Central African Republic at Brussels conference,ip_16_3804,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3804
2016-11-15,Commission presents study on impact of future trade agreements on the agricultural sector,ip_16_3672,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3672
2016-11-11,Ecuador joins EU-Colombia/Peru trade agreement,ip_16_3615,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3615
2016-11-10,"International ocean governance: EU's contribution for safe, secure, clean and sustainably managed oceans",ip_16_3619,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3619
2016-11-09,Commission proposes changes to the EU's anti-dumping and anti-subsidy legislation,ip_16_3604,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3604
2016-11-03,Commission invests over €220 million in green and low-carbon projects in Member States,ip_16_3482,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3482
2016-11-17,EU and Eastern Partnership countries stepping up cooperation on innovation with the EU4Innovation initiative,ip_16_3716,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3716
2016-11-16,European Semester Autumn Package: Working for a stronger and more inclusive economic recovery,ip_16_3664,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3664
2016-11-15,Green light to 8 new initiatives under the EU's Partnership Instrument,ip_16_3570,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_3570
2016-12-23,Investment Plan for Europe: Momentum continues with EFSI-backed agreements in all 28 Member States,ip_16_4490,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_4490
2016-12-22,European Commission appoints members of the High-Level Expert Group on sustainable finance,ip_16_4502,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_4502
2016-12-20,The EU and Egypt to foster sustainable economic development in the country,ip_16_4481,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_4481
2016-12-06,Commission welcomes Member States' agreement on extension and reinforcement of the Investment Plan for Europe,ip_16_4282,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_4282
2016-12-02,Green bonds: New study shows extraordinary growth and signals potential in financing Europe's climate and environment goals,ip_16_4217,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_4217
2016-12-08,End of roaming charges: Commission determined to make it work,ip_16_4322,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_4322
2016-12-20,The European Commission provides new support of €104 million for Kenya,ip_16_4450,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_4450
2016-12-16,European Union approves projects worth €37 million to tackle migration challenges in North Africa,ip_16_4425,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_4425
2016-12-16,Steel: Commission welcomes new Global Forum to tackle root causes of overcapacity,ip_16_4435,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_4435
2016-12-15,European Union steps up its support for Niger to the tune of EUR&nbsp;609.9&nbsp;million,ip_16_4371,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_4371
2016-12-15,The European Union invests €170 million to tackle instability and irregular migration in the Horn of Africa,ip_16_4424,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_4424
2016-12-09,EU steps up its support for Benin with EUR 184 million,ip_16_4306,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_4306
2016-12-07,Investing in Europe's youth: Commission launches European Solidarity Corps,ip_16_4165,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_4165
2016-12-07,The European Union strengthens its support for Burkina Faso with €&nbsp;800&nbsp;million,ip_16_4287,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_4287
2016-12-06,EU Syria Trust Fund: new package of €139 million for refugees in Lebanon and stabilisation needs in Iraq,ip_16_4270,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_4270
2016-12-22,EIF and European Commission launch new capacity building initiative for micro-credit and social finance providers,ip_16_4470,https://ec.europa.eu/commission/presscorner/detail/en/ip_16_4470
2017-01-26,"Circular Economy: Commission delivers on its promises, offers guidance on recovery of energy from waste and works with EIB to boost investment",ip_17_104,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_104
2017-01-13,Commission proposes EUR 100 million in Macro-Financial Assistance to the Republic of Moldova,ip_17_40,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_40
2017-01-09,EU promotes sustainable urban mobility by funding the extension of the Warsaw Metro,ip_17_12,https://ec.europa.eu/commission/presscorner/detail/en/ip_17_12
